FECHA_CORTE;CAMA;HABI;RUC;RAZON_SOCIAL;NOMBRE_COMERCIAL;TELEF1;TELEF2;TELEF3;TELEF4;VIA;DES_VIA;NUMERO;INTERIOR;OBS_DOMICILIO;ZONA;DES_ZONA;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;E_MAIL;PAGINA_WEB;CLASE;CATEGORIA;NRO_CERTIFICADO;FECHA_EXPEDICION;REP_LEGAL
20260824;33;21;10292688569;Calachua Llallacachi Pio Sabino;CIELO AZUL;;;;54425982;Calle;EDILBERTO ZEGARRA BALLON  MZA F LOTE 3;;;;;;040129;AREQUIPA;AREQUIPA;JOSÉ LUIS BUSTAMANTE Y RIVERO;calix33378@hotmail.com;;Hostal;1 Estrella;10292688569-001;21-JUN-2011 05:00:00;Pio Sabino Calachua Llallacachi
20260824;;;10454949311;Ureta Aquino Jimy Robert;NUEVO MUNDO;;;;64251671;JR.;AMARILIS CON AV HUNCAVELICA 2301;104;;;;;120114;JUNÍN;HUANCAYO;EL TAMBO;;;Hostal;2 Estrellas;094-2012;22-JUN-2012 05:00:00;Jimy Robert Ureta Aquino
20260824;36;24;20609576031;AMERINDIA DESTINOS E.I.R.L.;HOTEL AMERINDIA ;;;;84598579;Calle;CHAPARRO ;170;;;;;080101;CUSCO;CUSCO;CUSCO;amerindiahotel@yahoo.es;www.amerindiahotel.com;Hotel;3 Estrellas;030-2022;20-OCT-2022 05:00:00;Norma Beatriz Madge Soria
20260824;;;10190342552;Ponce Zavaleta, Victor Aquiles;GRAN REAL;;;;;AV.;PROLONGACION UNION;1814;;;;;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;;;Hostal;3 Estrellas;337-2013;27-MAR-2013 05:00:00;Victor Aquiles Ponce Zavaleta
20260824;;;10199907897;Donayres Molina Nibda;BLUE SKY;;;;64247686;JR.;DOS DE MAYO;512;;;;;120114;JUNÍN;HUANCAYO;EL TAMBO;;;Hostal;2 Estrellas;0135-2015;30-MAR-2015 05:00:00;Nibda Donayres Molina
20260824;34;19;10329214503;CAPORAL VILCA FREDY ROBERTO;HOSTAL** FLORIDA;;;;43236651/955167642;JR.;JUNIN;308;;FRENTE AL MERCADO LA FLORIDA BAJA;P.J.;FLORIDA BAJA;021801;ÁNCASH;SANTA;CHIMBOTE;fredycaporal@hotmail.com;;Hostal;2 Estrellas;010-2022;20-SEP-2022 05:00:00;Fredy Roberto Caporal Vilca
20260824;;;10192093886;Espinoza Paz Herminio Horacio;CHEPEN;;;;;Calle;CAJAMARCA;633;;;;;130401;LA LIBERTAD;CHEPÉN;CHEPEN;;;Hostal;2 Estrellas;480-2015;18-FEB-2015 05:00:00;Herminio Horacio Espinoza Paz
20260824;;;10210647860;Adama Cosme Juan Felix;ARUBA;;;;64322057;JR.;MOQUEGUA;452;;;;;120701;JUNÍN;TARMA;TARMA;;;Hostal;1 Estrella;0026-2017;24-JUL-2017 05:00:00;Juan Felix Adama Cosme
20260824;19;19;10100701834;Oblitas Monteza, Jhonatan;HOSTAL SEÑOR CAUTIVO;;;;965807661;Calle;LIBERTAD;108;;;CI.;BARRIO MORRO SOLAS BAJO;060801;CAJAMARCA;JAÉN;JAÉN;;;Hostal;1 Estrella;415-2019;05-NOV-2019 05:00:00;Jhonatan Oblitas Monteza
20260824;39;20;20535045586;Servicios Generales Grecia Y Hermanas Eirl;SERVICIOS GENERALES GRECIA Y HERMANAS EIRL;;;;56312253;AV.;REST. GRECIA ESQ  GENARO MEDRANO Y 28 JUL;;;;;;110506;ICA;PISCO;SAN ANDRÉS;;;Hotel;2 Estrellas;032-14/Dzp;11-AGO-2014 05:00:00;Rigoberto Gonzales Muñoz
20260824;49;29;20531625171;Cf Roy´S E.I.R.L.;HOSTAL RESTAURANT ROY`S;;;;946462433;JR.;JOSE BALTA;272;;;P.J.;MIRAMAR BAJO;021801;ÁNCASH;SANTA;CHIMBOTE;hostalroys@hotmail.com;;Hostal;2 Estrellas;008-2016;23-MAR-2016 05:00:00;Faustino Prospero Sanchez Cabrera
20260824;48;26;10321027259;Rivero Fabian Judith Serenella;CENTRAL;;;;43238813/999170719;AV.;FERNANDO LOMPARTE;140;;PLAZA DE ARMAS;CI.;CASCO URBANO ;020801;ÁNCASH;CASMA;CASMA;mwcordova005@hotmail.com;;Hostal;2 Estrellas;023-2017;13-NOV-2017 05:00:00;Judith Serenella Rivero Fabian
20260824;142;78;20531822596;Remanso Travel S.A.C.;REMANSO TRAVEL;;;;43319114/944961379/944961317;AV.;ANCHOVETA MZ. W2 LOTE. ;31-32;;;URB.;MIGUEL GRAU;021809;ÁNCASH;SANTA;NUEVO CHIMBOTE;elremanso_hotel@hotmail.com;www.remansotravelhotel.com;Hotel;2 Estrellas;011-2010;20-OCT-2010 05:00:00;Esther Yanet Zavaleta Saavedra
20260824;48;24;10328186484;MARIN VELASQUEZ GLADYS VICTORIA;HOSTAL** BOULEVARD;;;;43417382/949515785/950470120;JR.;ANCASH;578;;;P.J.;MIRAMAR ALTO;021801;ÁNCASH;SANTA;CHIMBOTE;gladysmarinv@gmail.com;;Hostal;2 Estrellas;020-2015;20-OCT-2015 05:00:00;Gladys Victoria Marin Velasquez
20260824;63;36;10327977402;FLORES ARTEAGA MELANIO;HOTEL** REAL BOLÍVAR;;;;43226323/981008211;JR.;MANUEL VILLAVICENCIO;944;;;P.J.;BOLIVAR BAJO;021801;ÁNCASH;SANTA;CHIMBOTE;hotelrealbolivar@gmail.com;https://www.booking.com/hotel/pe/hostal-real-bolivar.es.html;Hotel;2 Estrellas;001-2020;23-ENE-2020 05:00:00;Melanio Flores Arteaga
20260824;21;21;20609422638;Hostal Acuario E.I.R.L.;ACUARIO;;;;920593036;Calle;JAVIER PEREZ DE CUELLAR - URBANIZACIÓN TERMINAL TERRESTRE ;1;B;A ESPALDAS DEL TERMINAL TERRESTRE;;JACO HUNTER;040107;AREQUIPA;AREQUIPA;JACOBO HUNTER;hostal.acuario1@gmail.com;;Hostal;1 Estrella;026;15-JUN-2022 05:00:00;Felipe Ramos Mamanchura
20260824;10;7;10437786939;WALDE VARGAS RALPH ADOLFO;HOSTAL ARISTIDES INN;;;;43415209/944675509/948480220;AV.;CABO ALBERTO REYES;261;;;CI.;CASCO URBANO;021101;ÁNCASH;HUARMEY;HUARMEY;aristidesinn@gmail.com;;Hostal;1 Estrella;020-2020;10-NOV-2020 05:00:00;Ralph Adolfo Walde Vargas
20260824;57;32;20541791036;Hotel Cuesta Del Sol S.A.C.;HOTEL CUESTA DEL SOL;;;;987103945/978103940;VIA;MZ. D  LT. ;16-16;;;A.H.;VISTA ALEGRE;021809;ÁNCASH;SANTA;NUEVO CHIMBOTE;hotelcuestadelsol@gmail.com;;Hotel;3 Estrellas;019-2020;25-OCT-2020 05:00:00;Luis Alberto Peña Turpo
20260824;38;14;10154332851;Ugarte Palomino, Milagros Del Rocio;BOLOGNESI;;;;971880294;Calle;BOLOGNESI;221;2DO PISO;;;;240101;TUMBES;TUMBES;TUMBES;hotelbolognesitumbes@gmail.com;;Hostal;3 Estrellas;007-13/Grt-Dircetur;24-SEP-2013 05:00:00;Milagros Del Rocio Ugarte Palomino
20260824;29;23;20606288779;CORPORACION HOTELERA D'P S.A.C.;HOTEL D'PÌERO;;;;978261600;AV.;VILLANUEVA PINILLOS;785;;;CI.;;060801;CAJAMARCA;JAÉN;JAÉN;;;Hotel;2 Estrellas;CERTIFICADO Nº 561-2022;21-OCT-2022 05:00:00;Gilmer Antonio Esquen Ramos
20260824;37;20;10257036141;Pesantes Peña, Saraluz;HOTEL TUNKA MAYANI;;;;942442353;JR.;SANTA ROSA;3004;;;CI.;;060901;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;;;Hotel;2 Estrellas;337-2018;13-JUN-2018 05:00:00;Saraluz Pesantes Peña
20260824;24;18;10278246561;Calle Sanchez Heli Enrique;HOSTAL DORADO;;;;976894134;JR.;ATAHUALPA;196;;;CI.;;060901;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;hostaldorado@hotmail.com;;Hostal;2 Estrellas;288-2017;11-OCT-2017 05:00:00;Heli Enrique Calle Sanchez
20260824;16;16;10080139387;Loarte Lozano, Carlos Emilio;LA BELLA DURMIENTE I;;;;997529803;AV.;TOMAS VALLE;31466;;;URB.;ALBINO HERRERA;070101;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;carlos_loz57@gmail.com;;Hostal;1 Estrella;001-2022;15-AGO-2011 05:00:00;Carlos Emilio Loarte Lozano
20260824;;;10217878786;Sumar Calmet Ricardo Abdala;SUMAR;;;;56264880;AV.;MARISCAL OSCAR R. BENAVIDES;242-244;;;;;110201;ICA;CHINCHA;CHINCHA ALTA;;;Hostal;3 Estrellas;014-2011;17-MAY-2011 05:00:00;Ricardo Abdala Sumar Calmet
20260824;;;10072173231;Mongrut Seminario, Julio Enrique;EL MIRADOR DE PUNTA SAL;;;;;LT.;112A-112A-1;112;;;;;240203;TUMBES;CONTRALMIRANTE VILLAR;CANOAS DE PUNTA SAL;juliopuntasal@hotmail.com;https://elmirador-puntasal.com/;Apart Hotel;3 Estrellas;001-2021/Gob.Reg.Tum;21-ENE-2021 05:00:00;Julio Enrique Mongrut Seminario
20260824;66;33;20132707597;Fantasia S.A.C;PUNTA SAL CLUB HOTEL;;;;;CAR.;PANAMERICANA NORTE -  PUNTA SAL CHICO;KM 1193;;;;;240203;TUMBES;CONTRALMIRANTE VILLAR;CANOAS DE PUNTA SAL;puntasalclub@terra.com.pe;www.puntasal.com.pe;Hotel;3 Estrellas;004-2014/Gobregtumbe;17-JUL-2014 05:00:00;Juan Francisco Eugenio Helguero Gonzalez
20260824;626;313;20205605500;Blue Marlin Beach Club S.A.;ROYAL DECAMERON PUNTA SAL;;;;;CAR.;PANAMERICANA NORTE KM;1190;;;;;240203;TUMBES;CONTRALMIRANTE VILLAR;CANOAS DE PUNTA SAL;reservas.peru@decameron.com;www.decameron.pe;Resort;4 Estrellas;003-2014/Gob.Reg.Tum;05-MAR-2014 05:00:00;Rochabrun Carlos Arbe
20260824;59;30;20525270824;Hotel Ka-Bian Eirl;KARIBIAN;;;;;JR.;TUMBES 3RA. CUADRA;;;;;;240301;TUMBES;ZARUMILLA;ZARUMILLA;hotelkaribian@hotmail.com;;Hotel;4 Estrellas;004-10/Grt-Dircetur;23-NOV-2010 05:00:00;Rosa Amelia Criollo De Garavito
20260824;41;23;20525270824;Hotel Ka-Bian Eirl;KARIBIAN II;;;;;JR.;TUMBES;310;;;;;240301;TUMBES;ZARUMILLA;ZARUMILLA;hostalkaribian@hotmail.com;;Hotel;2 Estrellas;001-11/Grt-Dircetur;31-MAY-2011 05:00:00;Rosa Amelia Criollo De Garavito
20260824;7;6;10328892532;Rodriguez Espinoza Maria Manuela;LUNA AZUL;;;;931725855;JR.;HUALLAGA;391;;;CI.;AUTOCONSTRUCCIÓN 2DO. PISO;021808;ÁNCASH;SANTA;SANTA;rodriguezespinozamariamanuela@gmail.com;;Hostal;1 Estrella;015-2016;31-MAY-2016 05:00:00;Maria Manuela Rodriguez Espinoza
20260824;35;22;20601363497;Inmobiliaria Mercedes S.A.C.;GRAN CARAL;;;;5984402/989244588;JR.;LIMA;767;;;;;150201;LIMA;BARRANCA;BARRANCA;reservas@grancaralhotel.com;www.grancaralhotel.com;Hotel;3 Estrellas;001-08/2018;28-AGO-2018 05:00:00;Hercila Emma Chininin Jaramillo
20260824;;;10214288520;Escalante Cardenas, Rodolfo;EL COLONO;;;;56262249;JR.;MARISCAL SUCRE;283;;;;;110201;ICA;CHINCHA;CHINCHA ALTA;hostal_elcolono@hotmail.com;;Hostal;3 Estrellas;006-11/Dzch;28-DIC-2011 05:00:00;Rodolfo Escalante Cardenas
20260824;;;10218620553;Matta Olano, Carolina Monica;VENUS;;;;56262873/956996985;CAR.;PANAMERICANA SUR;315;;;;;110201;ICA;CHINCHA;CHINCHA ALTA;;;Hostal;2 Estrellas;003-11/Dzch;28-DIC-2011 05:00:00;Carolina Monica Matta Olano
20260824;50;25;20409244344;Inversiones El Murique Sociedad Comercial De Responsabilidad Limitada;EL MURIQUE;;;;;AV.;FAUSTINO PIAGGIO;65;;;;;240201;TUMBES;CONTRALMIRANTE VILLAR;ZORRITOS;mimab23@yahoo.es;;Hotel;2 Estrellas;002-11/Grt-Dircetur;26-OCT-2011 05:00:00;Alejandro Gonzalez Prada Lanfranco
20260824;24;20;10198525591;Lara Giles, Amadeo Teodoro;LA CASA DE PAQUITA;;;;936150590;Calle;LIMA;00;;;;;151014;LIMA;YAUYOS;HUANCAYA;;;Hotel;2 Estrellas;123-2021;07-DIC-2021 05:00:00;Amadeo Teodoro Lara Giles
20260824;29;23;20519953332;NEGOSUR SERVICIOS MULTIPLES E.I.R.L.;AKANA;;;;952001010;Calle; ;160;;A UNA CUADRA DEL TERMINAL TERRESTRE DE MOQUEGUA;URB.;LOS OLIVOS  SEGUNDA ETAPA;180101;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;informes.akana@gmail.com;;Hostal;2 Estrellas;012-2022;05-OCT-2022 05:00:00;Dionicio Eleuterio Cordova Enao
20260824;;;10218514460;Contreras Torres, Fernando;VILLA JULIA;;;;56268283;AV.;BENAVIDES;1223;;;;;110210;ICA;CHINCHA;SUNAMPE;;;Hostal;3 Estrellas;008-14/Dt-Ica;05-FEB-2014 05:00:00;Fernando Contreras Torres
20260824;54;54;20231843460;Costa Del Sol S A;COSTA DEL SOL WYNDHAM  - TUMBES;;;;;PJ.;CONCORDIA;275;;;;;240101;TUMBES;TUMBES;TUMBES;ventastumbes@costadelsolperu.com;www.costadelsolperu.com;Hotel;4 Estrellas;004-11/Grt-Dircetur;21-DIC-2011 05:00:00;Mario Daoud Mustafa Aguinaga
20260824;46;30;10278406356;Ramirez Garcia, Jose Antonio;HOTEL JOSELITO;;;;951094936;JR.;ZARUMILLA;416;;;CI.;;060901;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;;;Hotel;2 Estrellas;536-2022;02-FEB-2022 05:00:00;Jose Antonio Ramirez Garcia
20260824;;;10217983750;Alva Pineda Hector Javier;LA POSADA;;;;56262042;JR.;SANTO DOMINGO;200;;;;;110201;ICA;CHINCHA;CHINCHA ALTA;;;Hostal;2 Estrellas;004-13/Dzch;15-ENE-2013 05:00:00;Hector Javier Alva Pineda
20260824;171;78;20505670443;Nessus Hoteles Peru S.A.;CASA ANDINA SELECT-TUMBES ZORRITOS;;;;;CAR.;PANAMERICANA NORTE KM. 1232;;;;;;240201;TUMBES;CONTRALMIRANTE VILLAR;ZORRITOS;reservas@terrazasdebocapan.com;www.terrazasdebocapan.com;Hotel;4 Estrellas;001-13/Grt-Dircetur;14-FEB-2013 05:00:00;Juan Ernesto Stoessel Florez
20260824;48;24;10023666656;Mamani Apaza, Helma;SANTA MARIA;;;;51321427;JR.;MARIANO NUÑEZ;411;;;;;211101;PUNO;SAN ROMÁN;JULIACA;;;Hotel;2 Estrellas;03-2012;14-NOV-2012 05:00:00;Helma Mamani Apaza
20260824;97;53;10026259008;Calle De Farfan Olga Hortelia;ESMERALDA;;;;;AV.;LORETO;235;;;;;200101;PIURA;PIURA;PIURA;reservas@hotelesmeralda.com.pe;;Hotel;3 Estrellas;10-2011 Dircetur;26-OCT-2011 05:00:00;Olga Hortelia Calle De Farfan
20260824;38;27;10003727365;Quispe Ramos Jesusa Maria;FRANCIS II;;;;;Calle;SAN MARTIN;109;;;;;240302;TUMBES;ZARUMILLA;AGUAS VERDES;;;Hotel;2 Estrellas;005-11/Grt-Dircetur;06-MAY-2011 05:00:00;Jesusa Maria Quispe Ramos
20260824;15;13;10099045804;Leon Garcia, Ida Mariela;HOSTAL LOS PINOS;;;;959299646;Calle;LOS PINOS;254;;;CI.;;060901;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;;;Hostal;2 Estrellas;016-2016;30-SEP-2016 05:00:00;Ida Mariela Leon Garcia
20260824;;;10012079511;Tito De Pacuri, Isabel;FLORIDA;;;;51354704;JR.;MELGAR;191;;;;;210101;PUNO;PUNO;PUNO;hostalflorida191@gmail.com;;Hostal;1 Estrella;022-2020;28-ENE-2019 05:00:00;Santiago Chaiña Perez
20260824;10;10;10198565925;PORRAS MONTES HIDA;MONTECRISTO;;;;64263696;PJ.;LOS OLIVOS;130;;;;;120101;JUNÍN;HUANCAYO;HUANCAYO;luisalarcon78@hotmail.com;;Hostal;2 Estrellas;CERTIFICDO 100-2022;14-OCT-2022 05:00:00;Hida Porras Montes
20260824;8;8;10158588639;Cardenas Sarmiento, Israel Richard;EL PARAISO DE BARRANCA;;;;940707855;CAR.;PANAMERICANA NORTE;;;;;;150201;LIMA;BARRANCA;BARRANCA;elparaiso193@hotmail.com;www..elparaisodebarranca.com.pe;Apart Hotel;4 Estrellas;024-04-2021;28-ABR-2021 05:00:00;Israel Richard Cardenas Sarmiento
20260824;32;32;10080630081;Arguelles Loayza, Marleny Aurelia;EL BULEVAR;;;;990043251;AV.;PACASMAYO;;;MZ F LOTE 11;URB.;EL OLIVAR;070101;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;oficontableguardia@hotmail.com;;Hostal;2 Estrellas;001-2021-GRC/GRDE;01-MAR-2021 05:00:00;Marleny Aurelia Argüelles Loayza
20260824;13;6;10043100730;Schmidt Schaus Cecilia;SCHMIDT;;;;963708828;AV.;CRISTÓBAL JOHANN;290;;PRUSIA;;;190305;PASCO;OXAPAMPA;POZUZO;hostalschmidt@hotmail.com;;Hostal;2 Estrellas;163-2015;03-DIC-2015 05:00:00;Cecilia Schmidt Schaus
20260824;76;38;20503839114;Invenort S.A.C;AQUAVIT;;;;5307801/979795588;CAR.;PANAMERICA SUR KM. 97,5;;;BOULEVAR DE ASIA;;;150502;LIMA;CAÑETE;ASIA;pllerena@aquavithotel.com;;Hotel;3 Estrellas;003/03/2018 Dircetur;19-MAR-2018 05:00:00;Frank Christopher Allemant Florindez
20260824;18;9;10043123764;Rengifo Gstir Lillian Patricia;PRUSIA;;;;942619972;Calle;CRISTÓBAL JOHAN;310;;PRUSIA;;;190305;PASCO;OXAPAMPA;POZUZO;rengifogstir@hotmail.com;;Hostal;3 Estrellas;173-2021;02-FEB-2021 05:00:00;Lillian Patricia Rengifo Gstir
20260824;40;20;10072621251;Mendoza Sacco, Rosa Inocenta;EL ESPAÑOL;;;;944573220/13019557;CAR.;PANAMERICA  SUR;;;;URB.;ANEXO ROSARIO DE ASIA-MZ.U-LT.1B;150502;LIMA;CAÑETE;ASIA;elespanolh@gmail.com;;Hotel;3 Estrellas;076-2020;14-NOV-2020 05:00:00;Ana Valvisa Garay Atac
20260824;248;62;20136424867;Derrama Magisterial;00000010	CENTRO RECREACIONAL SARAPAMPA;;;;17573417;CAR.;KM109.5 DE LA PANAMERICANA SUR;0;;;;;150502;LIMA;CAÑETE;ASIA;reservas@dmhoteles.pe;www.hmhotelesasia.com;Hotel;3 Estrellas;0122-2020;24-NOV-2020 05:00:00;Cesar Augusto Reyes Valle
20260824;15;12;10423177786;Asencios Venturo Calista Leandra;CARLOS SAYAN;;;;963639599;PJ.;LOS CLAVELES;195;;;;;150201;LIMA;BARRANCA;BARRANCA;hostalcarlossayan@gmail.com;;Hostal;3 Estrellas;031-2021;14-SEP-2021 05:00:00;Calista Leandra Asencios Venturo
20260824;20;10;10158421548;Carlos Benancio, Marilu Del Rosario;SAGITARIO;;;;983213270;Calle;BOLOGNESI;169;;;;;150202;LIMA;BARRANCA;PARAMONGA;;;Hostal;2 Estrellas;077-2021;29-SEP-2021 05:00:00;Marilu Del Rosario Carlos Benancio
20260824;51;24;10156650566;GIRALDO CASTILLO CARMEN ROSA;HOTEL** GIRALDO´S PLAZA;;;;992638293/982170413;AV.;ALBERTO REYES;202;;;CI.;CASCO URBANO;021101;ÁNCASH;HUARMEY;HUARMEY;hotelgiraldo@gmail.com;;Hotel;2 Estrellas;013-2016;27-ABR-2016 05:00:00;Carmen Rosa Giraldo Castillo
20260824;40;20;20530768075;Hotel Chavin Señorial S.R.L.;CHAVIN SEÑORIAL;;;;947397017;JR.;JOSE GALVEZ;617;;;;;150201;LIMA;BARRANCA;BARRANCA;estudiocontable_chancafe201@hotmail.com;;Hotel;2 Estrellas;001-02/2018;09-FEB-2018 05:00:00;Luz Carolina Coral Garcia De Maldonado
20260824;25;20;10154440670;Francia Camacho, Maria Isabel;JUANITO;;;;2848240/987096729;AV.;RIVERA DEL MAR;03;;;;;150504;LIMA;CAÑETE;CERRO AZUL;juanito_cerroazul@hotmail.com;;Hotel;2 Estrellas;055-09-2020;14-SEP-2020 05:00:00;Maria Isabel Francia Camacho
20260824;;;10040383633;Avila Rosales, Hermelinda;HOSPEDAJE GALVAN;;;;63281281/914033120;JR.;MULLEMBRUK;;;;;;190301;PASCO;OXAPAMPA;OXAPAMPA;hospedajegalvan@gmail.com;;Hostal;2 Estrellas;202-2016;31-DIC-2016 05:00:00;Hermelinda Avila Rosales
20260824;29;20;20604908648;HOSTAL E INVERSIONES DELFINE´S E.I.R.L.;HOSTAL** DELFINE´S;;;;981315998/957363214;JR.;YARAVÍ MZ. B;LT.14;;A DOS CUADRAS DEL MERCADO;CI.;AUTOCONSTRUCCIÓN - CASCO URBANO;021808;ÁNCASH;SANTA;SANTA;esperanzaavalos29@hotmail.com;;Hostal;2 Estrellas;016-2020;25-AGO-2020 05:00:00;Esperanza Caridad De De 
20260824;51;25;10085509883;GAMARRA FARROMEQUE IMELDA GLADYS;HOTEL** MARÍA;;;;990189516/986462361/997530706;AV.;ALBERTO REYES;237;;;CI.;CASCO URBANO;021101;ÁNCASH;HUARMEY;HUARMEY;tespiritut@gmail.com;;Hotel;2 Estrellas;028-2016;12-OCT-2016 05:00:00;Imelda Gladys Gamarra Farromeque
20260824;16;8;10426637877;Tafur Morales, Rosa Ofelia;SONKO;;;;995044163;Calle;JERUSALEN;;;;;;150201;LIMA;BARRANCA;BARRANCA;sonko.ventas@gmail.com;;Hostal;2 Estrellas;080-2020;07-OCT-2020 05:00:00;Rosa Ofelia Tafur Morales
20260824;40;20;20603038020;LOS PALOMOS HOTEL S.A.C.;LOS PALOMOS HOTEL;;;;956610086;CAR.;ANEXO LANGLA KM. 35;;;;;;150508;LIMA;CAÑETE;LUNAHUANA;info@hotellospalomos.com;www.hotellospalomos.com;Hotel;3 Estrellas;120-2022;04-SEP-2022 05:00:00;Luisa Michelsen Kilgour
20260824;31;19;10087332107;Cabrera Llerena, Alberto Brownel;ENSUEÑO;;;;5314077;AV.;TOMAS VALLE MZ. Q1 LOTE 11;;;;URB.;ALBINO HERRERA;070101;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;abrownelcll@gmail.com;;Hostal;1 Estrella;004-2021;17-DIC-2021 05:00:00;Alberto Brownel Cabrera Llerena
20260824;31;28;10255109028;Guarda Suclupe, Maria Del Carmen;HOSTAL PERRICHOLI;;;;993564618/999981457;AV.;TOMAS VALLE;3140;;;;;070101;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;mdcguarda@gmail.com;;Hostal;2 Estrellas;002-2022;17-MAR-2022 05:00:00;Maria Del Carmen Guarda Suclupe
20260824;11;6;20610007521;VILLA HOSPEDAJES S.A.C.;VILLA HOSPEDAJES LA CASITA;;;;976043353;AV.;UNIVERSITARIA;404;;;CI.;;060101;CAJAMARCA;CAJAMARCA;CAJAMARCA;;;Hostal;2 Estrellas;CERTIFICADO N° 563-2022;02-NOV-2022 05:00:00;Elsa Doris Cabrera Villar
20260824;7;7;10255212694;Zarate Chanduvi, Carlos Alfonso;HOSTAL MELODI ´G;;;;5755197;AV.;PACASMAYO MZ A LT 23;;;;;;070101;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;;;Hostal;1 Estrella;036;08-AGO-2012 05:00:00;Rosa Maria Zarate Chanduvi De Urquizo
20260824;24;24;10258569500;Jimenez Zarate De Barrientos, Ada Marlene;HOSPEDAJE MARLEN;;;;999964731;Calle;MANTARO;211;;;URB.;SANTA LUISA;070104;CALLAO;PROV. CONST. DEL CALLAO;LA PERLA;ajiza14@hotmail.com;;Hostal;1 Estrella;59;13-AGO-2020 05:00:00;Ada Marlene Jimenez Zarate
20260824;14;13;10407763438;Muñoz Gongora, Maria Marlene;HOSTAL NUZZ;;;;969007950;AV.;PACIFICO;117;;;;;070102;CALLAO;PROV. CONST. DEL CALLAO;BELLAVISTA;fernandez.manuel@pucp.pe;;Hostal;1 Estrella;039;04-MAR-2013 05:00:00;Maria Marlene Muñoz Gongora
20260824;7;7;10477269210;Vargas Lopez, Davis;HOSTAL ALOHA-T;;;;4202931/942037663;AV.;LA MARINA;1094;;;;;070104;CALLAO;PROV. CONST. DEL CALLAO;LA PERLA;HOSTAL_ALOHAT@YAHOO.COM;;Hostal;2 Estrellas;037;23-OCT-2012 05:00:00;Davis Vargas Lopez
20260824;30;16;10278446323;Castillo Cordova, Amelio;HOSTAL BECKHAM;;;;963306987;JR.;PORVENIR;260;;;CI.;;060901;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;;;Hostal;3 Estrellas;429-2019;19-DIC-2019 05:00:00;Amelio Castillo Cordova
20260824;20;17;10278487232;Valle Rivera, Peter;HOSTAL VALICHIN;;;;901463573/978345377;JR.;VILLANUEVA PINILLOS;148;;;;;060901;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;;;Hostal;1 Estrella;020-2016;19-DIC-2016 05:00:00;Peter Valle Rivera
20260824;30;28;20600439597;Inversiones Comerciales Susan & Valeria Eirl;HOSTAL EL AMANECER;;;;994569723/990038226;JR.;SANTA ROSA;208;;;CI.;;060901;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;;;Hostal;2 Estrellas;315-2018;06-MAR-2018 05:00:00;Delfina Garcia Huaman
20260824;9;9;10278489804;Nuñez Ocampo, Jose Magdiel;HOSTAL BACK PACKER;;;;924457787/987735960;AV.;MARIANO MELGAR;310;;;CI.;;060901;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;;;Hostal;2 Estrellas;304-2017;01-DIC-2017 05:00:00;Jose Magdiel Nuñez Ocampos
20260824;21;11;10327332967;AZANERO CHAUPIJULCA EDIL FLORENCIO;HOSTAL** LAS GARZAS;;;;43294330/944952455;CAR.;PANAMERICANA NORTE KM;445;;;FU.;SAN LUIS;021808;ÁNCASH;SANTA;SANTA;ediazanero72@gmail.com;;Hostal;2 Estrellas;025-2015;30-DIC-2015 05:00:00;Edil Florencio Azañero Chaupijulca
20260824;12;8;10429765086;SALVADOR DEXTRE GIOVANNA MARGOTH;HOSTAL* CHARLY;;;;956907724;AV.;GARCILASO DE LA VEGA  MZ. L;LT.19-B;;;CI.;ZONA ESTE II;020801;ÁNCASH;CASMA;CASMA;charlyinter2711@hotmail.com;;Hostal;1 Estrella;013-2022;04-NOV-2022 05:00:00;Giovanna Margoth Salvador Dextre
20260824;15;10;10329234113;VALLEJOS MENDOZA OSCAR MANUEL;HOSTAL** DYLAN;;;;910780499;LT.;MZ. 52;LT. 11;;;A.H.;LAS DELICIAS;021809;ÁNCASH;SANTA;NUEVO CHIMBOTE;janoscar72@hotmail.com;;Hostal;2 Estrellas;012-2022;28-OCT-2022 05:00:00;Oscar Manuel Vallejos Mendoza
20260824;37;31;10278541903;Castillo Cordova, Lino;HOSTAL PLAZA;;;;902309425;JR.;EL COMERCIO;867;;;CI.;;060901;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;;;Hostal;2 Estrellas;356-2018;18-SEP-2018 05:00:00;Lino Castillo Cordova
