FECHA_CORTE;RUC;RAZON_SOCIAL;NOMBRE_COMERCIAL;VIA;DES_VIA;NUMERO;INTERIOR;OBS_DOMICILIO;ZONA;DES_ZONA;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;TELEF1;TELEF2;TELEF3;TELEF4;E_MAIL;PAGINA_WEB;CLASE;TIPO_AGENCIA;DES_SERVICIO;MODALIDAD_AUTORIZADA;REP_LEGAL;NRO_CERTIFICADO;FECHA_EXPEDICION
20260824;20524573866;Travelling Peru S.A.C.;DESTINATION ANDES;Calle;CHOQUEHUANCA;1398;1° piso;;;;150131;LIMA;LIMA;SAN ISIDRO;;;;969595109/932985292;info@destinationandes.net;www.destinationandes.net;Operador de Turismo;Digital;;;Marielly Isabel Agudelo Maldonado;;
20260824;20606212527;Mobile Transporte E.I.R.L.;MOBILE TRANSPORTE;AV.;ANTON SANCHEZ;327;;;URB.;EL MANZANO;150128;LIMA;LIMA;RÍMAC;;;;947126117/955041420/993920214;mobiletransporteperu@gmail.com;www.mobiletransporte.pe;Operador de Turismo;Digital;;;Nicky Christian Yanac Vergara;;
20260824;20455202346;CIMA EXPLORER E.I.R.L.;CIMA EXPLORER;Calle;MORRO DE ARICA;196;;;P.J.;ATALAYA;040109;AREQUIPA;AREQUIPA;MARIANO MELGAR;;;;;info@cimaexplorer.com;www.cimaexplorer.com;Operador de Turismo;Digital;;;Alberto German Valdivia Flores;;
20260824;10460316991;Quispe Alcarraz, Rolando;MOCHILEROS TRAVEL;JR.;LIMA;114;2° PISO;;;;050101;AYACUCHO;HUAMANGA;AYACUCHO;;;;;rolandoquispealcarraz@gmail.com;;Operador de Turismo;Presencial;;;Rolando Quispe Alcarraz;;
20260824;20491094665;Agencia De Viajes Y Turismo Peru Highlights S.C.R.L.;PERU HIGHLIGHTS;VIA;SECTOR MANCHAYPAMPA J7 INT. 1B;J-7;  1-B;;;;080104;CUSCO;CUSCO;SAN JERÓNIMO;;;;974654159/984100123;info@peru-highlights.com;www.peru-highlights.com;Minorista, Operador de Turismo;Digital;;;Maria Thania Sota Paz Vda.De Duque;;
20260824;20603811861;Peru Ancestral Paths E.I.R.L.;PERU ANCESTRAL PATHS;VIA;A.H VIRGEN DEL ROSARIO LOTE G-2;;;;;;080104;CUSCO;CUSCO;SAN JERÓNIMO;;;;942097720;peruancestralpaths@gmail.com;www.peruancestralpaths.com;Operador de Turismo;Digital, Presencial;;;Yanet Huillca Gomez;;
20260824;20133786229;Tropicana Tours S.R.Ltda;TROPICANA TOURS;Calle;23 (EX-REEMINGTON);214;202;;URB.;CORPAC;150130;LIMA;LIMA;SAN BORJA;;;;4767878;gabrielasanchez@viajes-tropicana.com;;Minorista;Presencial;;;Gabriela Sanchez Aguirre;;
20260824;20551775543;Transport Tam S.A.C.;TRANSPORT TAM S.A.C.;Calle;HERMANOS CATARI;175;401;;;;150136;LIMA;LIMA;SAN MIGUEL;;;;983431886;transport.tam.info@gmail.com;https://asistenteadm0.wixsite.com/transport.tam;Minorista;Presencial;;;Manuel Toledo Niquen;;
20260824;20609631768;Andres Travel S.A.C.;ANDRES TRAVEL S.A.C;AV.;JOSE PARDO;485;;;;;150122;LIMA;LIMA;MIRAFLORES;;;;17436650;dteran@andrestravel.com.pe;www.andrestravel.com.pe;Mayorista;Presencial;;;Kelly Katherine Medina Meza;;
20260824;20550136245;Inversiones Nekohama S.A.C.;XPAND;Calle;ANCHOREMA;20;;SUITE 403;;;150131;LIMA;LIMA;SAN ISIDRO;;;;2645490;info@xpandtour.com;www.xpandtour.com;Operador de Turismo;Digital;;;Jaime Alberto Pinto Tabini;;
20260824;20602260446;La Posada De Cuispes S.A.C;LA POSADA DE CUISPES;JR.;BONGARA;220;;;CAS.;;010305;AMAZONAS;BONGARÁ;CUISPES;;;;977314711;reservas@laposadadecuispes.com;www.laposadadecuispes.com;Operador de Turismo;Presencial;;;Javier Ruelas Rodríguez;;
20260824;20548125317;SERVICIOS E INVERSIONES TURISTICAS PERÚ S.A.C.;SERVITUR PERU SAC;LT.;14;;;MZ. H COOPERATIVA SAN JUAN DE SALINAS;;;150135;LIMA;LIMA;SAN MARTÍN DE PORRES;;;;992763433;info@servinturperu.com;servintuperu.com;Mayorista, Operador de Turismo;Digital;;;Edith Catalina Cristobal Sanchez;;
20260824;20602367372;Nativa Trips S.R.L.;NATIVA TRIPS;PZA.;CHIVAY;;;;PQ.;CHIVAY;040501;AREQUIPA;CAYLLOMA;CHIVAY;;;;997046081;nativatrips@gmail.com;WWW.nativatrips.com;Operador de Turismo;Presencial;;;Kari Clorises Sisa Condorvilca;;
20260824;10421750551;Berrocal Zuñiga, Cesar Antonio;TERRA VIVA TRAVEL;JR.;CUSCO;140;1;;;;050101;AYACUCHO;HUAMANGA;AYACUCHO;;;;966990800;cesar_bezu@hotmail.com;www.terravivatravel.com;Operador de Turismo;Presencial;;;Cesar Antonio Berrocal Zuñiga;;
20260824;20129245426;Fly Travel Empresa Individual De Resp.Lt;FLY TRAVEL E I R L;JR.;09 DE DICIEMBRE;118;;;;;050101;AYACUCHO;HUAMANGA;AYACUCHO;;;;66313282/966800077;flytravel_ayp@hotmail.com;http://flytravelayacucho.blogspot.com/;Minorista, Operador de Turismo;Digital, Presencial;;;Marlene Momediano Morales;;
20260824;20604027978;PERUANDES DISCOVERY EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;PERU ANDES DISCOVERY;AV.;DE LA CULTURA CALLE BOLIVAR;101;;SEGUNDO PARADERO;;;080105;CUSCO;CUSCO;SAN SEBASTIAN;;;;984384536;info@peruandesdiscovery.com;www.peruandesdiscovery.com;Operador de Turismo;Digital;;;Alfredo Fisher ;;
20260824;10181539581;Arteaga Valdez, Miguel Angel;COLONIAL TOURS;Calle;SAN JOSE;755;OF. 24;;;;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;;;;934644430/958323302;reservas@colonialtoursnorteperu.com;www.colonialtoursnorteperu.com;Operador de Turismo;Presencial;;;Miguel Angel Arteaga Valdez;0358-16-011-A-LAMB;01-AGO-2016 05:00:00
20260824;10316545004;Velasco Paucar Luis Jorge;MONTAÑA DE CRISTAL;JR.;JOSE DE LA MAR;520;;;;;020101;ÁNCASH;HUARAZ;HUARAZ;;;;43221105/943873688;mountaincristal@hotmil.com;www.mountaincristal.com;Operador de Turismo;Presencial;;;Luis Jorge Velasco Paucar;028 ;14-DIC-2016 05:00:00
20260824;20480203136;Agencia De Viajes Y Turismo Costa Norte S.R.L.;COSTA NORTE;Calle;LORA Y CORDERO;648;;;;;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;;;;74235258;costanortecix@hotmail.com;;Minorista;Presencial;;;Nora Lucila Carranza Pozada;0387-19-023-A-LAMB;07-MAR-2019 05:00:00
20260824;20487481395;Eventour Travel & Agency Sociedad Comercial De Responsabilidad Limitada;EVENTOUR TRAVEL AGENCY;Calle;LIMA;226;;;;;140301;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;;;;74309049/959907337;aylinviviana@hotmail.com;;Minorista;Presencial;;;Maria Viviana Mujica Garcia;0394-19-030-A-LAMB;26-JUN-2019 05:00:00
20260824;20140117499;Empresa De Turismo Andino S.R.L.;ANDINO CLUB HOTEL;JR.;PEDRO COCHACHIN ;357;;;;;020101;ÁNCASH;HUARAZ;HUARAZ;;;;43421662;gerencia@turismoandino.com.pe;www.turismoandino.com.pe;Minorista, Operador de Turismo;Presencial;;;Mario Paul Holenstein ;003;01-DIC-2016 05:00:00
20260824;20126339632;Costamar Travel Cruise & Tours S.A.C.;COSTAMAR TRAVEL CRUISE  TOURS;Calle;7 DE ENERO;676;;;;;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;;;;997505599;lcastro@costamar.com.pe;www.costamar.com;Mayorista;Presencial;;;Maria Rebeca Monteverde Calvo De Otero;0331-14-035-A-LAMB;21-AGO-2014 05:00:00
20260824;10410898522;Oblitas Pastor, Luis Enrique;MAUVA TRAVEL;PJ.;LA PUNTILLA;271;;;;;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;;;;74224452;mauva.infotours@gmail.com;;Operador de Turismo;Presencial;;;Luis Enrique Oblitas Pastor;0345-15-049-A-LAMB;01-OCT-2015 05:00:00
20260824;10166506153;Manzanares Vasquez, Alberto Eulogio;LAMBAYEQUE TOURS;Calle;INCANATO;625;;;;;140105;LAMBAYEQUE;CHICLAYO;JOSÉ LEONARDO ORTIZ;;;;74255992;almava14@hotmail.com;;Minorista;Presencial;;;Alberto Eulogio Manzanares Vasquez;0400-19-036-A-LAMB;18-OCT-2019 05:00:00
20260824;20603825773;ASOCIACION DE PESCADORES DE LA CALETA SAN MARTIN DE VEGUETA;ASOCIACION DE PESCADORES DE LA CALETA SAN MARTIN VEGUETA;Calle;BOLOGNESI;s/n;;;;;150812;LIMA;HUAURA;VEGUETA;;;;941703927;;;Operador de Turismo;Digital;;;Jose Mercedes Piñella Gonzales;;
20260824;20110044667;Explorandes Sac;EXPLORANDES;AV.;INTEROCEANICA ;1117;;;;;020105;ÁNCASH;HUARAZ;INDEPENDENCIA;;;;944709820;veronica@explorandes.com;www.explorandes.com;Operador de Turismo;Presencial;;;Veronica Anatolia Angeles Cruz;009 2016;16-DIC-2019 05:00:00
20260824;10164932490;Malca Gordillo, Sonia Raquel;PROVIATUR TOUR OPERATOR;Calle;LOS GIRASOLES;;;;;;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;;;;;info@proviatur_peru.com;;Operador de Turismo;Presencial;;;Sonia Raquel Malca Gordillo;0003-04-003-A-LAMB;14-MAR-2011 05:00:00
20260824;20531091362;Peruvian Andes Adventures S.R.L.;PERUVIAN ANDES ADVENTURES;JR.;JOSE OLAYA;532;;;BA.;JOSE OLAYA;020101;ÁNCASH;HUARAZ;HUARAZ;;;;943077736;infor@peruvianandes.com;www.peruvianandes.com;Operador de Turismo;Presencial;;;Hisao Pablo Morales Evangelista;008 2016 ;07-NOV-2016 05:00:00
20260824;20103342253;Real Agentes S.A.;REAL AGENTES;JR.;ELIAS AGUIRRE;830;201;;;;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;;;;74227913/74238427;realagentes@efe.com.pe;;Minorista;Presencial;;;Monica Cecilia Battistini Orrego;0402-19-038-LAMB;20-NOV-2019 05:00:00
20260824;20609348853;Ukumari Adventure Travel S.A.C.;UKUMARI ADVENTURE TRAVEL;VIA;APV. LOS JARDINES K-19;;;;;;080106;CUSCO;CUSCO;SANTIAGO;;;;986743559/974241920;ukumariadventure@gmail.com;www.ukumariadventuretravel.com;Mayorista, Operador de Turismo;Digital;;;Yury Fernando Hancco Quiñones;318;07-OCT-2022 05:00:00
20260824;20530541020;Peru Llama Trek E.I.R.L.;PERÚ LLAMA TREK;JR.;AGUSTIN LOLI ;463;;;;;020101;ÁNCASH;HUARAZ;HUARAZ;;;;958844684;info@pllt.pe;www.pllt.pe;Operador de Turismo;Presencial;;;Jorge Jesus Martel Alvarado;018 2016;15-DIC-2106 05:00:00
20260824;20600341058;Empresa Peru Tour E.I.R.L.; PERU TOUR ;JR.;SAN MARTIN;625;;;;;020101;ÁNCASH;HUARAZ;HUARAZ;;;;943618600;perutour@outllook.com;www.huarazperutour.com;Operador de Turismo;Presencial;;;Jorge Patricio Cruz Lazaro;174 2016;11-MAR-2016 05:00:00
20260824;20115522184;Agen.De Viajes Y Turismo Ice Tours Eirl.;ICE TOURS HUARAZ;AV.;CENTENARIO;467;;;;;020105;ÁNCASH;HUARAZ;INDEPENDENCIA;;;;996893830;RESERVASAICETUORS@hotmail.com;;Operador de Turismo;Presencial;;;Max Tito Moreno Osorio;004 2017;31-ENE-2017 05:00:00
20260824;10729456832;TTITO QUISPE ANHELA RUTH;ROYAL TRAVEL AGENCY;Calle;SANTA CATALINA ANCHA;395;;;;;080101;CUSCO;CUSCO;CUSCO;;;;;ROYALTRAVELAGENCY.PE@GMAIL.COM;WWW.ROYALTRAVELAGENCYPE.COM;Operador de Turismo;Digital, Presencial;;;Anhela Ruth Ttito Quispe;324;10-OCT-2022 05:00:00
20260824;20530782493;Shelek Trek S.R.L;SHELEKTREK;AV.;CONFRATERNIDAD INTERNCIONAL OESTE ;674;;;;;020101;ÁNCASH;HUARAZ;HUARAZ;;;;43230083/943941010;shelektrek@yahoo.es;www.shelektrek.com;Operador de Turismo;Presencial;;;Pablo Lopez Alejo;014 2016;12-DIC-2016 05:00:00
20260824;20533930981;Agencia De Viajes De Aventura Quechua S.R.L.;AVENTURA QUECHUA;AV.;27  DE NOVIEMBRE ;773;;;;;020101;ÁNCASH;HUARAZ;HUARAZ;;;;;paty@aventuraquechua.com;www.aventuraquechua.com;Operador de Turismo;Presencial;;;Silvia Patricia Ames Caceres;044 2016;23-NOV-2016 05:00:00
20260824;20600604059;Ohana Internacional E.I.R.L.;OHANA INTERNACIONAL ;JR.;SAN MARTIN;1217;;;;;020101;ÁNCASH;HUARAZ;HUARAZ;;;;977127397;ohanainternacional@gmail.com;;Operador de Turismo;Presencial;;;Alexandra Soledad Correa Rodriguez;161 2016 ;29-DIC-2016 05:00:00
20260824;20606259647;LHM SERVICIOS TURISTICOS E.I.R.L.;LHM SERVICIOS TURISTICOS;LT.;VALLECITO;C 101;;;UR.;SAN ISIDRO  VALLECITO;040101;AREQUIPA;AREQUIPA;AREQUIPA;;;;1987583296;jjlahoz@gmail.com;;Operador de Turismo;Presencial;;;Juan Jose La Hoz Velarde;046-2022-GRA7GRCET;15-SEP-2022 05:00:00
20260824;20609978199;INVERSIONES CHATE CASTRO E.I.R.L.;NASCA TRAVEL;AV.;ESPAÑA MZ. B;1;;AV. ESPAÑA CON CALLE SANTA MARÍA , A 40 MTS DE LA LOZA DEPORTIVA;AT.;PAJONAL BAJO;110301;ICA;NASCA;NASCA;;;;943579439/994922875;nascatravels@gmail.com;https://nascatravel.com;Operador de Turismo;Digital;;;Grecia Veronica Castro Babilonia;299-2022-SDT;10-OCT-2022 05:00:00
20260824;20558226898;Travel Club Operador Agencia De Viajes Y Turismo E.I.R.L;TRAVEL CLUB OPERADORA;Calle;DANIEL ALCIDES CARRION;305;;;BA.;JESUS MARIA;040112;AREQUIPA;AREQUIPA;PAUCARPATA;;;;51986156893;operadoraperu@gmail.com;www.perutravelclub.pe/contact/;Minorista, Operador de Turismo;Digital;;;Marleny Elsa Zapana Alcazar;48-2022-GRA/GRCET;27-SEP-2022 05:00:00
20260824;20604831271;New Experiences E.I.R.L.;NEW EXPERIENCES;Calle;CALLE MARQUEZ;231;110;;;;080101;CUSCO;CUSCO;CUSCO;;;;974460119;nayhuabelen@gmail.com;;Minorista, Operador de Turismo;Presencial;;;Belen Nayhua Ccasani;327-2022;11-OCT-2022 05:00:00
20260824;20603035985;MULTISERVICIOS MAYPE TOURS S.A.C.;MAYPE TOURS;CAR.;OYON-HUAURA;;;;CAS.;CENTRO POBLADO DE VIROC;150901;LIMA;OYÓN;OYON;;;;957549229;maype.tourssac@gmail.com;;Operador de Turismo;Presencial;;;Narda Marlene Rivera Valentin;129-2022;04-OCT-2022 05:00:00
20260824;20480259603;Mundo Tours Eirl;MUNDO TOURS;AV.;MANUEL MARIA IZAGA;810;;;;;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;;;;74208905;mundotoursperu@hotmail.com;www.mundotoursperu.com;Minorista;Presencial;;;Sandra Liliana Montenegro Fernandez;0399-19-035-A-LAMB;25-SEP-2019 05:00:00
20260824;20550342902;BUSINESS INTERNACIONAL ALS S.A.C.;BUSINESS INTERNATIONAL;Calle;MARTIR JOSE OLAYA;129;1905;;;;150122;LIMA;LIMA;MIRAFLORES;;;;995044428/5117012377;gerencia@businessinternationalals.com;businessinternationalals.com;Mayorista;Digital;;;Bonnie Cristina Almanza Chavez;CONSTANCIA-000053-2022-MML-GDE-ST;04-OCT-2022 05:00:00
20260824;10316504049;Ortiz Ortega Ana Teresa;MONTAÑERO AVENTURA Y TURISMO;PQ.;GINEBRA;30;B;;;;020101;ÁNCASH;HUARAZ;HUARAZ;;;;43426386/988700531;andeway@trekkingperu.com;www.trekkingperu.com;Operador de Turismo;Presencial;;;Ana Teresa Ortiz Ortega;112 2016;14-OCT-2016 05:00:00
20260824;20545281831;Operadores De Turismo Chavín Tours S.A.C.;CHAVIN TOURS;JR.;JOSE DE LA MAR;590;;;;;020101;ÁNCASH;HUARAZ;HUARAZ;;;;43222310/943788093;huaraz@chvaintours.pe;www.chavintours.com.pe;Operador de Turismo;Presencial;;;Manuel Martin Gordillo Henostroza;125 2016;25-JUN-2021 05:00:00
20260824;20533818987;Turismo Exploring Peru E.I.R.L;EXPLORING PERU;Calle;CONAY;S/N;;;CAS.;CONAY;021208;ÁNCASH;HUAYLAS;SANTA CRUZ;;;;951520052;info@exploringperu.com;www.exploringperu.com;Operador de Turismo;Presencial;;;Victor Alberto Saenz Hueza;158;07-FEB-2020 05:00:00
20260824;20602042082;OSCAR TRIPS E.I.R.L.;OSCAR TRIPS;Calle;SAN AGUSTÍN;119;1;;;;040101;AREQUIPA;AREQUIPA;AREQUIPA;;;;1992409970;oscartrips.reservas@gmail.com;www.viajesoscaraqp.com;Operador de Turismo;Digital, Presencial;;;Oscar Rene Apaza Castro;017-2022-GRA/GRCET;18-MAY-2022 05:00:00
20260824;10468581961;Contreras Pacheco, Luis;AREQUIPA EXPLORER;Calle;ALVAREZ THOMAS;113;2DO PISO;;;;040101;AREQUIPA;AREQUIPA;AREQUIPA;;;;;arequipaexplorertours@gmail.com;;Operador de Turismo;Presencial;;;Luis Contreras Pacheco;018-2022-GRA7GRCET;04-JUN-2022 05:00:00
20260824;10468581961;CONTRERAS PACHECO LUIS;AREQUIPA  EXPLORER;Calle;ALVAREZ THOMAS;115;;;;;040101;AREQUIPA;AREQUIPA;AREQUIPA;;;;9196563616/1954708734;arequipaexplorertours@gmail.com;;Operador de Turismo;Presencial;;;Luis Contreras Pacheco;047-2022-GRA7GRCET;22-SEP-2022 05:00:00
20260824;20600429885;Emperador Expeditions S.A.C.;EMPERADOR EXPEDITIONS S.A.C.;JR.;JUAN DE LA CRUZ ROMERO;1024;;;;;020101;ÁNCASH;HUARAZ;HUARAZ;;;;943601077;emiliociriaco@hotmail.com;;Operador de Turismo;Presencial;;;Emilio Simion Ciriaco Rosas;009-2017;31-ENE-2017 05:00:00
20260824;10283031859;Gutierrez Salcedo, Edgar;AVT G Y S TOURS;JR.;LIMA;121;-.-;;;;050101;AYACUCHO;HUAMANGA;AYACUCHO;;;;990989892;;www.g y s .com;Operador de Turismo;Presencial;;;Edgar Gutierrez Salcedo;;
20260824;10090452148;HUAMAN QUILICHE, EDMUNDO;MUNDO TOURS;JR.;BOLIVAR;200;;;;;150508;LIMA;CAÑETE;LUNAHUANA;;;;992264485;canotajezapata@hotmail.com;;Operador de Turismo;Presencial;Canotaje Turístico;Canotaje;Edmundo Huaman Quiliche;054-04-2022;07-ABR-2022 05:00:00
20260824;10462437001;CERRON OROSCO, YESENIA ISABEL;TIEMPO DE AVENTURA;AV.;NICOLAS AYLLON;;;CERCADO DE LUNAHUANA;;;150508;LIMA;CAÑETE;LUNAHUANA;;;;916870135;;;Operador de Turismo;Presencial;Canotaje Turístico;Canotaje;Yesenia Isabel Cerron Orosco;051-04-2022;07-ABR-2022 05:00:00
20260824;10167648857;Torres Del Castillo, Carlos Alberto;PERUVIAN CAMPING BIKE;Calle;MANUEL SEOANE;733;;;;;140112;LAMBAYEQUE;CHICLAYO;PIMENTEL;;;;74452299;peruviancamping@hotmail.com;;Operador de Turismo;Presencial;;;Carlos Alberto Torres Del Castillo;0360-16-013-A-LAMB;05-SEP-2016 05:00:00
20260824;10425696811;KAWANO CASAS, EVELYN ESPERANZA;TRAVEL ADVENTURE;JR.;MIGUEL GRAU;154;;;;;150508;LIMA;CAÑETE;LUNAHUANA;;;;991727885/2841084;lunahuanatraveltour@hotmail.com;;Operador de Turismo;Presencial;Canotaje Turístico;Canotaje;Evelyn Esperanza Kawano Casas;0006-2020;20-ENE-2020 05:00:00
20260824;20601559839;Cruzandez S.A.C;CRUZANDES;Calle;PARIA WILCAHUAINDO DE PARIA - WILLCAHUAIN;S/N;;;;;020105;ÁNCASH;HUARAZ;INDEPENDENCIA;;;;968754998;CRUZANDESP@GMAIL.COM;WWW.CRUZANDES.COM;Operador de Turismo;Presencial;;;Julio Cesar Cruz Rosas;001 2017;27-DIC-2016 05:00:00
20260824;20129240629;Agencia Viaje Y Turismo Wari Tours Sa;WARI TOURS AYACUCHO;JR.;LIMA;138;B;;;;050101;AYACUCHO;HUAMANGA;AYACUCHO;;;;944323003/966650000;waritoursayacucho@gmail.com;;Minorista;Digital, Presencial;;;Maria Del Rosario Valdez Galvan;;
20260824;20601412048;Cusco Trekking Adventures E.I.R.L;CUSCO TREKKING ADVENTURES;Calle;MARQUEZ;268;B-5;;;;080101;CUSCO;CUSCO;CUSCO;;;;975569616;cuscotrekkingadventures@gmail.com;www.cuscotrekkingadventures.com;Operador de Turismo;Presencial;;;Rony Papel Concha;320;07-OCT-2022 05:00:00
20260824;20609403188;INVERSIONES TURISTICAS INTI TRAVEL E.I.R.L.;INVERSIONES TURISTICAS INTI TRAVEL;Calle;SAN JOSE;122;;;;;080106;CUSCO;CUSCO;SANTIAGO;;;;984437562/974273738;machupicchuintitravel@gmail.com;www.machupicchuintitravel.com;Minorista;Digital;;;Mirian Vargas Huanca;323;10-OCT-2022 05:00:00
20260824;20512736484;MOUNTAIN LODGES OF PERU S.A.C.;MOUNTAIN LODGES OF PERU;AV.;EL SOL;948;403;;;;080101;CUSCO;CUSCO;CUSCO;;;;923613639/979381263;info@mountainlodgesofperu.com;www.mountainlodgesofperu.com;Operador de Turismo;Digital, Presencial;;;Enrique Joaquin Umbert Olazabal;317;07-OCT-2022 05:00:00
20260824;20531035292;AGENCIA DE VIAJES Y TRANSPORTE TURISTICO MORENO TRAVEL SRL;AGENCIA DE VIAJES Y TRANSPORTE TURISTICO MORENO;JR.;JOSE CARLOS MAREATEGUI ;05;;;;;020101;ÁNCASH;HUARAZ;HUARAZ;;;;973914474;moreno_travel@hotmail.com;;Operador de Turismo;Presencial;;;Janeth Elizabeth Moreno Gonzales;089 2022;29-SEP-2022 05:00:00
20260824;20601871891;Peruvian Treks S.R.L.;PERUVIAN ANDES ADVENTURES;JR.;JOSE OLAYA;532;A;;BA.;JOSE OLAYA;020101;ÁNCASH;HUARAZ;HUARAZ;;;;43421869/943077736;reservas@peruvianandes.com;;Operador de Turismo;Presencial;;;Hisao Pablo Morales Evangelista;024-2017;07-FEB-2020 05:00:00
20260824;20530632173;Emp Serv Turist Altas Montañas Eirl;ALTAS MONTAÑAS;AV.;PUYHUAN;s/n;;;ZN.;OLLEROS;020108;ÁNCASH;HUARAZ;OLLEROS;;;;943660696;montes_magicos@yahoo.es;www.altasmontañas.com;Minorista, Operador de Turismo;Presencial;;;Etienne G Verheye ;028-2019;12-MAR-2019 05:00:00
20260824;20607593923;ASOCIACION COMUNAL DE TURISMO AGROECOLOGICA LAS MALVINAS-ACOTALMA;ACOTALMA;VIA;SECTOR LAS MALVINA;s/n;;;CAS.;HUARANDOZA;060903;CAJAMARCA;SAN IGNACIO;HUARANGO;;;;996065336/929110362/963910611;acotalma21@gmail.com;www.acotalma.com;Operador de Turismo;Digital;;;Marlin Fernandez Rimarachin;Constancia Nº 146-2022;11-OCT-2022 05:00:00
20260824;20311288891;Clarin Tours E.I.R.L;CLARIN TOURS;JR.;DEL BATAN;165;;;CI.;;060101;CAJAMARCA;CAJAMARCA;CAJAMARCA;;;;976001016/985072249;cajamarca@clarintours.com;www.clarintours.com;Operador de Turismo;Presencial;;;Juana Marivel Paredes Diaz;CONSTANCIA Nº 147-2022;13-OCT-2022 05:00:00
20260824;20609662159;BUCKET LIST TRAVEL AGENCY E.I.R.L.;BUCKET LIST TRAVEL AGENCY;Calle;IVÁN HUERTA;218;;;;;150140;LIMA;LIMA;SANTIAGO DE SURCO;;;;17065909;blatravel23@gmail.com;www.buckettravelag.com;Mayorista;Digital;;;Yacquelin Elena Barrantes Castañeda;D000057;14-OCT-2022 05:00:00
20260824;20609877635;JIRKATUR S.A.C.;JIRKATUR;AV.;INTEROCEANICA ;603;;;BA.;NUEVA FLORIDA;020105;ÁNCASH;HUARAZ;INDEPENDENCIA;;;;43602712/975644747/970419858;marcoguiandes@gmail.com;;Operador de Turismo;Digital;;;Marco Antonio Milla Chinchay;088-2022;24-AGO-2022 05:00:00
20260824;20607139572;Ccaito Ñan S.R.L.;PISQA;LT.;C7;C-7;301;;URB.;COLEGIO DE INGENIEROS;040103;AREQUIPA;AREQUIPA;CAYMA;;;;1912180626/1958792880;ccaito@gmail.com;www.pisqat.com;Minorista;Digital;;;Juan Ignacio Puertas Lazo;74-2021-GRCET/GRA;02-DIC-2021 05:00:00
20260824;20609022095;EL VUELO DEL HALCON EXTREMO E.I.R.L.;VUELO DEL HALCON EXTREMO;Calle;WASHINGTON APV LA SIRENITA C-1 HUASAO;;;;;;081211;CUSCO;QUISPICANCHI;OROPESA;;;;984183274;reservas@columpioextremo.com;www.columpioextremocusco.com;Operador de Turismo;Digital;;;Juan Robert Huaman Cruz;332;13-OCT-2022 05:00:00
20260824;10469565969;CHANCA LUYO, JUAN SERGIO;J PERU;JR.;SAN MARTIN;233;;;;;150508;LIMA;CAÑETE;LUNAHUANA;;;;9827285115;agenciajperu@gmail.com;;Operador de Turismo;Presencial;Canotaje Turístico;Canotaje;Juan Sergio Chanca Luyo;037-2022;28-FEB-2022 05:00:00
20260824;20609521679;HANAQ PERU TRAVEL E.I.R.L.;HANAQ PERU TRAVEL;VIA;APV. TICA TICA H-4;;;;;;080101;CUSCO;CUSCO;CUSCO;;;;997405646;hanaqperutravel.web@gmail.com;www.hanaqperutravel.com;Minorista;Digital;;;Wuilber Velasque Vidal;296-2022;26-SEP-2022 05:00:00
20260824;20609993473;ANDEAN HIKING MACHUPICCHU E.I.R.L.;ANDEAN HIKING;VIA;.;;;;URB.;SANTA ROSA LX2;080105;CUSCO;CUSCO;SAN SEBASTIAN;;;;995168912;diegohappy@hotmail.com;www.andeanhiking.com;Operador de Turismo;Digital, Presencial;;;Diego Choque Garcia;329;12-OCT-2022 05:00:00
20260824;20488544609;Andean Adventures S.R.L.;AVENTURES ANDINES;PJ.;CHORRILLOS;142;;;;;020101;ÁNCASH;HUARAZ;HUARAZ;;;;43429463/985605098;magnocamones@hotmail.com;www.aventuresandines.com;Operador de Turismo;Presencial;;;Magno Alberto Camones Gonzales;21-2017;23-FEB-2017 05:00:00
20260824;10462302962;YACTAYO SANCHEZ, JAIME EFRAIN;ECO TURISMO LUNAHUANA;JR.;MIGUEL GRAU;330;;;;;150508;LIMA;CAÑETE;LUNAHUANA;;;;993293683;efrainraft90@gmail.com;;Operador de Turismo;Presencial;Canotaje Turístico;Canotaje;Jaime Efrain Yactayo Sanchez;049-2020;07-SEP-2020 05:00:00
20260824;20527640173;INVERSIONES ARESTEGUI ALEGRIA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;INVERSIONES ARESTEGUI ALEGRIA;VIA;.;;;;URB.;QUISPICANCHI K2;080101;CUSCO;CUSCO;CUSCO;;;;984603600;cnperutours@gmail.com;www.cnperutours.net;Minorista;Digital;;;Marco Antonio Arestegui Alegria;334;13-OCT-2022 05:00:00
20260824;10421071701;NAVARRO LEVANO, LIGIA ELENA;BUENA LINEA;JR.;ALFONZO UGARTE;S/N;;CERCADO DE LUNAHUANA;;;150508;LIMA;CAÑETE;LUNAHUANA;;;;963338372;lunahuanatours@hotmail.com;;Operador de Turismo;Presencial;Canotaje Turístico;Canotaje;Ligia Elena Navarro Levano;025-2020;17-FEB-2022 05:00:00
